Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Valor,SEXE,EDAT_1
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,50,1,65
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,34,1,66
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,39,1,67
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,28,1,68
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,36,1,69
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,33,1,70
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,27,1,71
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,28,1,72
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,38,1,73
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,42,1,74
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,38,1,75
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,39,1,76
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,30,1,77
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,37,1,78
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,28,1,79
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,32,1,80
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,28,1,81
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,28,1,82
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,16,1,83
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,15,1,84
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,23,1,85
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,20,1,86
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,28,1,87
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,12,1,88
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,23,1,89
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,20,1,90
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,14,1,91
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,15,1,92
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,9,1,93
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,8,1,94
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,7,1,95
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,7,1,96
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,6,1,97
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,..,1,98
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,..,1,99
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,6,1,100
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,29,2,0
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,33,2,1
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,26,2,2
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,30,2,3
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,26,2,4
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,26,2,5
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,23,2,6
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,26,2,7
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,25,2,8
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,18,2,9
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,40,2,10
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,27,2,11
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,41,2,12
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,34,2,13
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,39,2,14
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,48,2,15
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,42,2,16
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,46,2,17
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,34,2,18
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,51,2,19
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,36,2,20
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,42,2,21
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,52,2,22
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,36,2,23
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,46,2,24
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,35,2,25
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,39,2,26
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,48,2,27
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,44,2,28
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,42,2,29
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,45,2,30
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,45,2,31
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,28,2,32
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,29,2,33
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,30,2,34
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,37,2,35
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,41,2,36
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,36,2,37
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,23,2,38
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,33,2,39
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,28,2,40
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,39,2,41
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,32,2,42
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,30,2,43
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,34,2,44
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,32,2,45
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,28,2,46
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,44,2,47
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,39,2,48
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,39,2,49
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,37,2,50
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,57,2,51
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,40,2,52
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,38,2,53
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,37,2,54
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,37,2,55
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,45,2,56
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,41,2,57
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,41,2,58
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,36,2,59
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,38,2,60
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,37,2,61
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,39,2,62
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,31,2,63
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,31,2,64
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,38,2,65
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,30,2,66
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,33,2,67
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,29,2,68
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,20,2,69
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,24,2,70
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,33,2,71
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,29,2,72
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,28,2,73
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,17,2,74
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,22,2,75
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,23,2,76
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,24,2,77
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,23,2,78
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,22,2,79
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,17,2,80
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,18,2,81
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,21,2,82
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,7,2,83
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,21,2,84
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,22,2,85
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,17,2,86
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,13,2,87
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,18,2,88
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,8,2,89
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,9,2,90
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5,2,91
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5,2,92
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,6,2,93
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,..,2,94
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5,2,95
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,..,2,96
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,..,2,99
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,6,1,0
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,11,1,1
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,17,1,2
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,14,1,3
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,14,1,4
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,17,1,5
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,16,1,6
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,29,1,7
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,19,1,8
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,19,1,9
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,13,1,10
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,18,1,11
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,16,1,12
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,21,1,13
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,27,1,14
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,22,1,15
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,28,1,16
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,32,1,17
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,28,1,18
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,35,1,19
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,30,1,20
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,38,1,21
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,33,1,22
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,30,1,23
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,31,1,24
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,15,1,25
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,24,1,26
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,29,1,27
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,16,1,28
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,18,1,29
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,19,1,30
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,24,1,31
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,17,1,32
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,23,1,33
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,17,1,34
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,17,1,35
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,21,1,36
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,25,1,37
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,16,1,38
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,14,1,39
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,14,1,40
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,16,1,41
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,14,1,42
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,23,1,43
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,25,1,44
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,24,1,45
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,21,1,46
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,28,1,47
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,29,1,48
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,29,1,49
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,39,1,50
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,29,1,51
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,38,1,52
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,26,1,53
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,30,1,54
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,30,1,55
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,26,1,56
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,35,1,57
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,35,1,58
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,41,1,59
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,29,1,60
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,22,1,61
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,22,1,62
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,31,1,63
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,37,1,64
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,29,1,65
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,22,1,66
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,24,1,67
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,23,1,68
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,21,1,69
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,17,1,70
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,17,1,71
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,28,1,72
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,18,1,73
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,18,1,74
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,22,1,75
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,26,1,76
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,22,1,77
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,27,1,78
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,21,1,79
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,17,1,80
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,27,1,81
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,22,1,82
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,13,1,83
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,15,1,84
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,10,1,85
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,13,1,86
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,12,1,87
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,11,1,88
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,13,1,89
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,11,1,90
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,9,1,91
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,8,1,92
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,10,1,93
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,6,1,94
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,..,1,95
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,..,1,96
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,..,1,97
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,..,1,98
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,..,1,99
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5,1,100
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,18,2,0
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,16,2,1
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,10,2,2
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5,2,3
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,14,2,4
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,18,2,5
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,22,2,6
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,23,2,7
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,12,2,8
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,19,2,9
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,21,2,10
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,18,2,11
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,17,2,12
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,28,2,13
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,36,2,14
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,35,2,15
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,28,2,16
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,28,2,17
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,25,2,18
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,29,2,19
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,34,2,20
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,29,2,21
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,24,2,22
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,26,2,23
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,26,2,24
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,23,2,25
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,29,2,26
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,26,2,27
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,19,2,28
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,23,2,29
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,23,2,30
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,13,2,31
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,11,2,32
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,18,2,33
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,14,2,34
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,14,2,35
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,13,2,36
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,19,2,37
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,16,2,38
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,13,2,39
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,12,2,40
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,11,2,41
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,18,2,42
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,15,2,43
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,24,2,44
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,13,2,45
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,14,2,46
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,21,2,47
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,26,2,48
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,28,2,49
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,19,2,50
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,21,2,51
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,34,2,52
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,19,2,53
2023-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,26,2,54
